,random_sampling,training_utility_sampling,density_weighted_sampling,margin_sampling,expected_error_reduction,random_meta_sampling,random_sampling_choice,perfect_meta_sampling,perfect_sampling_choice,meta_sampling,meta_sampling_choice,meta_sampling_ideal_choice
0,0.5282584683357879,0.5823104200763776,0.5414638918099338,0.5256660168940871,0.5223206531179434,0.5414638918099338,density_weighted_sampling,0.5823104200763776,training_utility_sampling,0.5823104200763776,training_utility_sampling,training_utility_sampling
1,0.5372386759581882,0.4958709429613981,0.5475261126496435,0.4542877391920624,0.4523087293562521,0.5896272524391819,training_utility_sampling,0.5966610549943883,margin_sampling,0.5966610549943883,margin_sampling,margin_sampling
2,0.5341474445952057,0.5299422619344747,0.5475261126496435,0.443818439224524,0.40898345153664306,0.5967424659689984,margin_sampling,0.6001233354531614,training_utility_sampling,0.6001233354531614,training_utility_sampling,training_utility_sampling
3,0.5371669004207573,0.5552279774309967,0.5475261126496435,0.4310888084957405,0.48389760528488845,0.6,density_weighted_sampling,0.5933069951196839,margin_sampling,0.5933069951196839,margin_sampling,margin_sampling
4,0.5034701301019839,0.5686046710290273,0.5725232737328746,0.41964285714285715,0.4619611776259429,0.5936824795885198,density_weighted_sampling,0.6023978468314167,density_weighted_sampling,0.6023978468314167,density_weighted_sampling,density_weighted_sampling
5,0.4939741137583331,0.5434290306085179,0.5725232737328746,0.41964285714285715,0.47088059736986043,0.5966006884681584,margin_sampling,0.6131319660731425,density_weighted_sampling,0.6131319660731425,density_weighted_sampling,density_weighted_sampling
6,0.4939741137583331,0.5066495066495067,0.5806023720349563,0.4642509253847652,0.4588744588744589,0.6147524142182041,expected_error_reduction,0.6098626716604244,margin_sampling,0.6098626716604244,margin_sampling,margin_sampling
7,0.4939741137583331,0.5130233921152885,0.5810835970955128,0.473741764400339,0.49186991869918695,0.6347179263363631,training_utility_sampling,0.6098303008751654,density_weighted_sampling,0.6098303008751654,density_weighted_sampling,density_weighted_sampling
8,0.47500000000000003,0.5248462229594305,0.5475261126496435,0.44940476190476186,0.49186991869918695,0.60609243697479,expected_error_reduction,0.6131319660731425,density_weighted_sampling,0.6131319660731425,density_weighted_sampling,density_weighted_sampling
9,0.4736842105263158,0.5107293164065883,0.5368083003952568,0.4227731194555839,0.49186991869918695,0.5967665420596218,training_utility_sampling,0.6047794117647058,density_weighted_sampling,0.6047794117647058,density_weighted_sampling,density_weighted_sampling
10,0.4629705400981996,0.5453679488733785,0.4946531038080334,0.4227731194555839,0.5037675126707908,0.5967665420596218,density_weighted_sampling,0.6167557932263814,margin_sampling,0.6167557932263814,margin_sampling,margin_sampling
